Accuracy_SIFT,Specifity_SIFT,Recall_SIFT,Accuracy_POLYPHEN,Specifity_POLYPHEN,Recall_POLYPHEN,Accuracy_VC22,Specifity_VC22,Recall_VC22,TP_SIFT,TN_SIFT,FP_SIFT,FN_SIFT,TP_POLYPHEN,TN_POLYPHEN,FP_POLYPHEN,FN_POLYPHEN,TP_VC22,TN_VC22,FP_VC22,FN_VC22
0.8228,0.2708,0.8282,0.5312,0.7708,0.5288,0.841,0.6042,0.8433,4106,13,35,852,2622,37,11,2336,4181,29,19,777
0.8256,0.3542,0.8302,0.5443,0.7917,0.542,0.8748,0.7083,0.8764,4116,17,31,842,2687,38,10,2271,4345,34,14,613
0.8182,0.2917,0.8233,0.539,0.6875,0.5375,0.8516,0.6042,0.854,4082,14,34,876,2665,33,15,2293,4234,29,19,724
0.8222,0.4375,0.8259,0.5408,0.8125,0.5381,0.831,0.6667,0.8326,4095,21,27,863,2668,39,9,2290,4128,32,16,830
0.8196,0.3958,0.8237,0.534,0.7708,0.5317,0.8628,0.6875,0.8645,4084,19,29,874,2636,37,11,2322,4286,33,15,672
0.821,0.25,0.8265,0.5445,0.7083,0.543,0.8398,0.7708,0.8405,4098,12,36,860,2692,34,14,2266,4167,37,11,791
0.823,0.3542,0.8276,0.5491,0.8125,0.5466,0.825,0.6042,0.8271,4103,17,31,855,2710,39,9,2248,4101,29,19,857
0.8266,0.3542,0.8312,0.537,0.7083,0.5353,0.8274,0.6042,0.8296,4121,17,31,837,2654,34,14,2304,4113,29,19,845
0.8258,0.2708,0.8312,0.5531,0.6667,0.552,0.8158,0.625,0.8177,4121,13,35,837,2737,32,16,2221,4054,30,18,904
0.8236,0.3333,0.8284,0.5419,0.7292,0.5401,0.8592,0.5833,0.8618,4107,16,32,851,2678,35,13,2280,4273,28,20,685
0.827,0.3333,0.8318,0.537,0.7708,0.5347,0.8632,0.6042,0.8657,4124,16,32,834,2651,37,11,2307,4292,29,19,666
0.8274,0.3958,0.8316,0.5342,0.7917,0.5317,0.8212,0.7083,0.8223,4123,19,29,835,2636,38,10,2322,4077,34,14,881
0.8266,0.3542,0.8312,0.5563,0.6667,0.5553,0.8328,0.5625,0.8354,4121,17,31,837,2753,32,16,2205,4142,27,21,816
0.8226,0.4167,0.8265,0.54,0.7917,0.5375,0.8528,0.6458,0.8548,4098,20,28,860,2665,38,10,2293,4238,31,17,720
0.8232,0.2083,0.8292,0.5457,0.7083,0.5442,0.8148,0.625,0.8167,4111,10,38,847,2698,34,14,2260,4049,30,18,909
0.8192,0.25,0.8247,0.5382,0.7083,0.5365,0.8748,0.6875,0.8766,4089,12,36,869,2660,34,14,2298,4346,33,15,612
0.8256,0.3958,0.8298,0.5477,0.7917,0.5454,0.8254,0.7292,0.8263,4114,19,29,844,2704,38,10,2254,4097,35,13,861
0.8154,0.4375,0.8191,0.5414,0.7708,0.5391,0.8346,0.6875,0.836,4061,21,27,897,2673,37,11,2285,4145,33,15,813
0.8322,0.375,0.8366,0.5493,0.8125,0.5468,0.8765,0.6042,0.8792,4148,18,30,810,2711,39,9,2247,4359,29,19,599
0.8176,0.3125,0.8225,0.5431,0.7083,0.5415,0.8568,0.625,0.859,4078,15,33,880,2685,34,14,2273,4259,30,18,699
0.8226,0.375,0.8269,0.5441,0.75,0.5422,0.8046,0.75,0.8052,4100,18,30,858,2688,36,12,2270,3992,36,12,966
0.8144,0.3333,0.8191,0.5445,0.7917,0.5422,0.8516,0.5625,0.8544,4061,16,32,897,2688,38,10,2270,4236,27,21,722
0.8254,0.3542,0.83,0.5457,0.7708,0.5436,0.8404,0.5417,0.8433,4115,17,31,843,2695,37,11,2263,4181,26,22,777
0.8224,0.3125,0.8273,0.5433,0.75,0.5413,0.8548,0.6875,0.8564,4102,15,33,856,2684,36,12,2274,4246,33,15,712
0.836,0.4375,0.8399,0.5523,0.7917,0.55,0.8412,0.5,0.8445,4164,21,27,794,2727,38,10,2231,4187,24,24,771
0.8208,0.3333,0.8255,0.5404,0.8125,0.5377,0.8204,0.6458,0.8221,4093,16,32,865,2666,39,9,2292,4076,31,17,882
0.8194,0.4167,0.8233,0.5461,0.7708,0.544,0.8384,0.6042,0.8407,4082,20,28,876,2697,37,11,2261,4168,29,19,790
0.8264,0.3958,0.8306,0.5382,0.7917,0.5357,0.8042,0.5833,0.8064,4118,19,29,840,2656,38,10,2302,3998,28,20,960
0.8222,0.4375,0.8259,0.54,0.7292,0.5381,0.8877,0.5417,0.8911,4095,21,27,863,2668,35,13,2290,4418,26,22,540
0.8214,0.3333,0.8261,0.5423,0.7083,0.5407,0.8498,0.6667,0.8516,4096,16,32,862,2681,34,14,2277,4222,32,16,736
0.8236,0.2708,0.829,0.5416,0.75,0.5395,0.8208,0.75,0.8215,4110,13,35,848,2675,36,12,2283,4073,36,12,885
0.8236,0.4375,0.8273,0.5473,0.8542,0.5444,0.841,0.6042,0.8433,4102,21,27,856,2699,41,7,2259,4181,29,19,777
0.827,0.375,0.8314,0.5423,0.8125,0.5397,0.8462,0.4792,0.8497,4122,18,30,836,2676,39,9,2282,4213,23,25,745
0.82,0.3333,0.8247,0.5529,0.7708,0.5508,0.8398,0.6667,0.8415,4089,16,32,869,2731,37,11,2227,4172,32,16,786
0.8232,0.3125,0.8282,0.5459,0.75,0.544,0.8454,0.5833,0.8479,4106,15,33,852,2697,36,12,2261,4204,28,20,754
0.8262,0.3333,0.831,0.5473,0.7917,0.545,0.8402,0.625,0.8423,4120,16,32,838,2702,38,10,2256,4176,30,18,782
0.8316,0.3542,0.8362,0.5419,0.6875,0.5405,0.8392,0.6875,0.8407,4146,17,31,812,2680,33,15,2278,4168,33,15,790
0.836,0.2917,0.8413,0.5503,0.6667,0.5492,0.8438,0.625,0.8459,4171,14,34,787,2723,32,16,2235,4194,30,18,764
0.8196,0.375,0.8239,0.5445,0.7917,0.5422,0.8518,0.6875,0.8534,4085,18,30,873,2688,38,10,2270,4231,33,15,727
0.8194,0.3958,0.8235,0.5386,0.8333,0.5357,0.809,0.6458,0.8106,4083,19,29,875,2656,40,8,2302,4019,31,17,939
0.812,0.3333,0.8167,0.5471,0.75,0.5452,0.862,0.6042,0.8645,4049,16,32,909,2703,36,12,2255,4286,29,19,672
0.83,0.3333,0.8348,0.5535,0.7292,0.5518,0.8334,0.6667,0.835,4139,16,32,819,2736,35,13,2222,4140,32,16,818
0.822,0.375,0.8263,0.5388,0.8542,0.5357,0.851,0.5833,0.8536,4097,18,30,861,2656,41,7,2302,4232,28,20,726
0.8194,0.2917,0.8245,0.5384,0.7917,0.5359,0.8132,0.7292,0.814,4088,14,34,870,2657,38,10,2301,4036,35,13,922
0.821,0.3125,0.8259,0.5439,0.7708,0.5418,0.8324,0.7083,0.8336,4095,15,33,863,2686,37,11,2272,4133,34,14,825
0.8214,0.4167,0.8253,0.5392,0.7083,0.5375,0.8594,0.625,0.8616,4092,20,28,866,2665,34,14,2293,4272,30,18,686
0.8208,0.4167,0.8247,0.5565,0.875,0.5534,0.8064,0.6667,0.8078,4089,20,28,869,2744,42,6,2214,4005,32,16,953
0.8256,0.4167,0.8296,0.5437,0.7708,0.5415,0.8426,0.6042,0.8449,4113,20,28,845,2685,37,11,2273,4189,29,19,769
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Accuracy_SIFT,Specifity_SIFT,Recall_SIFT,Accuracy_POLYPHEN,Specifity_POLYPHEN,Recall_POLYPHEN,Accuracy_VC22,Specifity_VC22,Recall_VC22,,,,,,,,,,,,
0.822439000000001,0.3482926,0.8270436,0.543628799999999,0.7628127,0.5415165,0.838123600000001,0.643375,0.840002900000001,,,,,,,,,,,,
