Accuracy_SIFT,Precision_SIFT,Recall_SIFT,F1_SIFT,APS_SIFT,AUC_SIFT,Accuracy_POLYPHEN,Precision_POLYPHEN,Recall_POLYPHEN,F1_POLYPHEN,APS_POLYPHEN,AUC_POLYPHEN,Accuracy_CADD,Precision_CADD,Recall_CADD,F1_CADD,APS_CADD,AUC_CADD,Accuracy_VC10B,Precision_VC10B,Recall_VC10B,F1_VC10B,APS_VC10B,AUC_VC10B,TP_SIFT,TN_SIFT,FP_SIFT,FN_SIFT,TP_POLYPHEN,TN_POLYPHEN,FP_POLYPHEN,FN_POLYPHEN,TP_CADD,TN_CADD,FP_CADD,FN_CADD,TP_VC10B,TN_VC10B,FP_VC10B,FN_VC10B
0.8138,0.0243,0.4792,0.0463,0.016542473583752913,0.6480800653594772,0.5372,0.0147,0.7292,0.0288,0.013269055542962125,0.632260101010101,0.8409,0.0365,0.625,0.069,0.026313992148908977,0.7339695979401862,0.9908,0.5333,0.1667,0.254,0.09673664246942645,0.5826401267577739,23,4125,924,25,35,2703,2346,13,30,4256,793,18,8,5042,7,40
0.8209,0.0221,0.4167,0.042,0.014701530637131364,0.6206922162804517,0.5391,0.0148,0.7292,0.029,0.013314262357088179,0.6332503961180432,0.843,0.0392,0.6667,0.074,0.02928289228188823,0.7556941968706674,0.9906,0.5,0.125,0.2,0.07074014125956445,0.5619058229352347,20,4164,885,28,35,2713,2336,13,32,4265,784,16,6,5043,6,42
0.8171,0.0258,0.5,0.0491,0.017584188629009238,0.6600812041988512,0.5323,0.017,0.8542,0.0333,0.015856745351918035,0.6916901861754803,0.844,0.044,0.75,0.0831,0.03532135904119424,0.7974598930481284,0.9908,0.5333,0.1667,0.254,0.09673664246942645,0.5826401267577739,24,4141,908,24,41,2672,2377,7,36,4266,783,12,8,5042,7,40
0.8193,0.0291,0.5625,0.0553,0.02050356577541329,0.692123440285205,0.5446,0.017,0.8333,0.0333,0.01573586322496146,0.6876114081996435,0.847,0.0436,0.7292,0.0823,0.03437200786047438,0.788627698554169,0.9906,0.5,0.125,0.2,0.07074014125956445,0.5619058229352347,27,4149,900,21,40,2736,2313,8,35,4282,767,13,6,5043,6,42
0.8222,0.0223,0.4167,0.0423,0.014773308723896716,0.6213854228560111,0.5464,0.0154,0.75,0.0302,0.013912545252243462,0.6472321251733016,0.8487,0.0383,0.625,0.0722,0.02747784926449861,0.7379307783719549,0.9892,0.2667,0.0833,0.1269,0.030854751160813546,0.5405773420479302,20,4171,878,28,36,2749,2300,12,30,4296,753,18,4,5038,11,44
0.8183,0.0218,0.4167,0.0414,0.014571132662512828,0.6194048326401268,0.5437,0.0157,0.7708,0.0308,0.01428433688317391,0.6561633491780551,0.8501,0.0434,0.7083,0.0818,0.03346525116815414,0.7798945335710042,0.9906,0.5,0.1875,0.2727,0.10140155974102413,0.592858734402852,20,4151,898,28,37,2734,2315,11,34,4299,750,14,9,5040,9,39
0.8252,0.0291,0.5417,0.0552,0.020051832439500508,0.684776688453159,0.5393,0.016,0.7917,0.0314,0.014623273973136636,0.6643023370964547,0.8505,0.0411,0.6667,0.0774,0.030559838364520083,0.7594573182808476,0.991,0.6,0.125,0.2069,0.08324014125956444,0.5621038819568231,26,4180,869,22,38,2711,2338,10,32,4303,746,16,6,5045,4,42
0.825,0.0205,0.375,0.0389,0.013556269730857724,0.6021365616953852,0.5444,0.0162,0.7917,0.0318,0.014763356834850704,0.6668771043771043,0.8434,0.0382,0.6458,0.0721,0.02799149395809957,0.7455746187363836,0.9908,0.5385,0.1458,0.2295,0.08656958844569203,0.5723224896019014,18,4187,862,30,38,2737,2312,10,31,4268,781,17,7,5043,6,41
0.8262,0.0271,0.5,0.0514,0.018252670207013287,0.6646365616953852,0.5368,0.0171,0.8542,0.0335,0.01599583426003179,0.6939678649237472,0.844,0.044,0.75,0.0831,0.03532135904119424,0.7974598930481284,0.992,0.8182,0.1875,0.3051,0.16106065065011504,0.5935519409784116,24,4187,862,24,41,2695,2354,7,36,4266,783,12,9,5047,2,39
0.8224,0.0223,0.4167,0.0423,0.014783654187907329,0.6214844523668054,0.547,0.0175,0.8542,0.0343,0.016320362140500748,0.6991173994850466,0.8472,0.0426,0.7083,0.0804,0.032888557724819356,0.7784090909090909,0.9898,0.375,0.125,0.1875,0.055115141259564446,0.5615097048920579,20,4172,877,28,41,2747,2302,7,34,4284,765,14,6,5039,10,42
0.8234,0.0256,0.4792,0.0486,0.01717748889800673,0.6529325113883938,0.5433,0.0153,0.75,0.03,0.013833917910895964,0.6456476530005941,0.8456,0.041,0.6875,0.0774,0.031126137406366182,0.7672992176668647,0.9908,0.5455,0.125,0.2034,0.07642195944138262,0.5620048524460289,23,4174,875,25,36,2733,2316,12,33,4277,772,15,6,5044,5,42
0.827,0.0261,0.4792,0.0495,0.017428520230260224,0.6547150425826896,0.547,0.0167,0.8125,0.0327,0.015313200733474737,0.6784821251733016,0.8513,0.039,0.625,0.0734,0.02788213846189126,0.7392181620122796,0.9898,0.3,0.0625,0.1034,0.027578722778104768,0.5305567934244405,23,4192,857,25,39,2749,2300,9,30,4309,740,18,3,5042,7,45
0.8193,0.0219,0.4167,0.0416,0.014620846272349282,0.6198999801940979,0.5401,0.0156,0.7708,0.0306,0.014192239126349662,0.6543808179837592,0.8446,0.0385,0.6458,0.0727,0.02817503886147206,0.7461687958011488,0.9906,0.5,0.1458,0.2258,0.08096061408671767,0.5722234600911071,20,4156,893,28,37,2716,2333,11,31,4274,775,17,7,5042,7,41
0.8217,0.0243,0.4583,0.0462,0.01624284461556305,0.6417236086353734,0.5391,0.0156,0.7708,0.0306,0.014166904164472395,0.6538856704297882,0.8497,0.0397,0.6458,0.0748,0.02900303031446351,0.7487435630817985,0.9908,0.5385,0.1458,0.2295,0.08656958844569203,0.5723224896019014,22,4166,883,26,37,2711,2338,11,31,4300,749,17,7,5043,6,41
0.8224,0.0223,0.4167,0.0423,0.014783654187907329,0.6214844523668054,0.5472,0.0154,0.75,0.0302,0.013932370671073793,0.6476282432164784,0.8487,0.0347,0.5625,0.0654,0.023666402676114272,0.7069778669043375,0.991,0.5625,0.1875,0.2812,0.11312030974102413,0.5930567934244405,20,4172,877,28,36,2753,2296,12,27,4299,750,21,9,5042,7,39
0.8203,0.022,0.4167,0.0418,0.014671107388901997,0.6203951277480688,0.5384,0.0147,0.7292,0.0288,0.013296133948762428,0.6328542780748663,0.846,0.0376,0.625,0.0709,0.027057210566699873,0.7365443652208359,0.9908,0.5455,0.125,0.2034,0.07642195944138262,0.5620048524460289,20,4161,888,28,35,2709,2340,13,30,4282,767,18,6,5044,5,42
0.8236,0.0224,0.4167,0.0425,0.014846214636941206,0.6220786294315707,0.5378,0.0155,0.7708,0.0304,0.014131613902713884,0.6531924638542286,0.8536,0.0408,0.6458,0.0768,0.029678497026114435,0.7507241532976827,0.9892,0.3158,0.125,0.1791,0.04771382547009076,0.5612126163596751,20,4178,871,28,37,2704,2345,11,31,4320,729,17,6,5036,13,42
0.8222,0.0265,0.5,0.0503,0.017953685260905322,0.662655971479501,0.5384,0.0156,0.7708,0.0306,0.014146712870769452,0.6534895523866112,0.8454,0.0387,0.6458,0.073,0.028298927856932127,0.7465649138443257,0.991,0.55,0.2292,0.3236,0.1333008387286639,0.6136920677361853,24,4167,882,24,37,2707,2342,11,31,4278,771,17,11,5040,9,37
0.8224,0.0255,0.4792,0.0484,0.01710953406461708,0.6524373638344227,0.5493,0.0176,0.8542,0.0345,0.016397309400546598,0.7003057536145771,0.8487,0.0453,0.75,0.0854,0.03631659022510467,0.7998366013071896,0.991,0.5833,0.1458,0.2333,0.09311339186449547,0.5724215191126956,23,4169,880,25,41,2759,2290,7,36,4290,759,12,7,5044,5,41
0.8217,0.0233,0.4375,0.0442,0.015471652271514024,0.6314059714795008,0.5456,0.015,0.7292,0.0294,0.013466188576349361,0.6365183699742523,0.8417,0.0355,0.6042,0.0671,0.025173011388127848,0.7240480788274906,0.9912,0.6154,0.1667,0.2623,0.11041185614464014,0.5828381857793623,21,4167,882,27,35,2746,2303,13,29,4261,788,19,8,5044,5,40
0.8236,0.0246,0.4583,0.0467,0.016367334054537504,0.6427139037433155,0.5362,0.0147,0.7292,0.0288,0.013246594236111145,0.6317649534561298,0.8456,0.0375,0.625,0.0708,0.02699832265316932,0.7363463061992472,0.9902,0.45,0.1875,0.2647,0.09202655974102414,0.5926606753812635,22,4176,873,26,35,2698,2351,13,30,4280,769,18,9,5038,11,39
0.825,0.028,0.5208,0.0531,0.019077148838264734,0.6743600217864925,0.5429,0.0169,0.8333,0.0331,0.015681884896180897,0.6867201426024955,0.8493,0.0443,0.7292,0.0835,0.03485537223434982,0.7898160526836997,0.9884,0.2105,0.0833,0.1194,0.026176388587714133,0.5401812240047534,25,4180,869,23,40,2727,2322,8,35,4294,755,13,4,5034,15,44
0.8181,0.0238,0.4583,0.0453,0.01602556131525119,0.6399410774410774,0.5376,0.0159,0.7917,0.0312,0.014575495348313986,0.6634110714993067,0.8527,0.0417,0.6667,0.0785,0.03095309534790386,0.760546642899584,0.9906,0.5,0.2083,0.2941,0.11162203256817736,0.6031763715587244,22,4148,901,26,38,2702,2347,10,32,4314,735,16,10,5039,10,38
0.8209,0.0273,0.5208,0.0519,0.0187428772523428,0.6722804020598139,0.5411,0.0169,0.8333,0.0331,0.01562831635648429,0.6858288770053476,0.8487,0.0441,0.7292,0.0832,0.034733159678281694,0.7895189641513171,0.99,0.4,0.125,0.1905,0.05824014125956445,0.5616087344028521,25,4159,890,23,40,2718,2331,8,35,4291,758,13,6,5040,9,42
0.8166,0.0236,0.4583,0.0449,0.015931687876042582,0.6391488413547236,0.5484,0.0176,0.8542,0.0345,0.016365151967918275,0.699810606060606,0.8452,0.0409,0.6875,0.0772,0.031056290492329844,0.7671011586452763,0.9902,0.4375,0.1458,0.2187,0.07184603075338435,0.5720254010695187,22,4140,909,26,41,2754,2295,7,33,4275,774,15,7,5040,9,41
0.8244,0.0204,0.375,0.0387,0.013530209296388455,0.6018394731630026,0.5437,0.0149,0.7292,0.0292,0.013419699357172722,0.6355280748663101,0.8456,0.0375,0.625,0.0708,0.02699832265316932,0.7363463061992472,0.9894,0.3333,0.125,0.1818,0.04990680792623112,0.5613116458704694,18,4184,865,30,35,2736,2313,13,30,4280,769,18,6,5037,12,42
0.8228,0.0276,0.5208,0.0524,0.01890011945061389,0.673270697167756,0.5315,0.0157,0.7917,0.0308,0.014413649211911433,0.6603411566646861,0.8417,0.0366,0.625,0.0692,0.026425262005014803,0.734365715983363,0.9902,0.4286,0.125,0.1936,0.06181156983099302,0.5617077639136462,25,4169,880,23,38,2671,2378,10,30,4260,789,18,6,5041,8,42
0.8248,0.029,0.5417,0.0551,0.020016747561083105,0.6845786294315706,0.5378,0.0172,0.8542,0.0337,0.016026425216900907,0.6944630124777182,0.8489,0.0453,0.75,0.0854,0.03635936385753658,0.7999356308179837,0.9904,0.4706,0.1667,0.2462,0.08627912612955718,0.5824420677361855,26,4178,871,22,41,2700,2349,7,36,4291,758,12,8,5040,9,40
0.8117,0.021,0.4167,0.04,0.014246928906936525,0.6160378292731234,0.5356,0.0147,0.7292,0.0288,0.013233162581457604,0.6314678649237472,0.8438,0.0348,0.5833,0.0657,0.024238968000882384,0.7148197662903546,0.9912,0.5789,0.2292,0.3284,0.13993461065848847,0.6137910972469796,20,4117,932,28,35,2695,2354,13,28,4273,776,20,11,5041,8,37
0.8171,0.0216,0.4167,0.0411,0.014512186525135317,0.6188106555753615,0.5448,0.0154,0.75,0.0302,0.013873097405219291,0.6464398890869479,0.8389,0.0371,0.6458,0.0702,0.027312341179912103,0.7432969399881165,0.9908,0.5263,0.2083,0.2985,0.11710448870852823,0.6032754010695186,20,4145,904,28,36,2741,2308,12,31,4245,804,17,10,5040,9,38
0.8173,0.0237,0.4583,0.0451,0.01597842206395496,0.6395449593979006,0.5325,0.015,0.75,0.0294,0.013571608998963931,0.6402010299069123,0.8417,0.0355,0.6042,0.0671,0.025173011388127848,0.7240480788274906,0.991,0.5556,0.2083,0.303,0.12319610664225145,0.6033744305803128,22,4144,905,26,36,2678,2371,12,29,4261,788,19,10,5041,8,38
0.8177,0.0238,0.4583,0.0453,0.01600194072825032,0.639743018419489,0.5417,0.0153,0.75,0.03,0.013795004040262966,0.6448554169142404,0.8505,0.0376,0.6042,0.0708,0.02642306291621303,0.7285044068132303,0.9904,0.4667,0.1458,0.2222,0.07609950297560657,0.5721244305803129,22,4146,903,26,36,2725,2324,12,29,4306,743,19,7,5041,8,41
0.8183,0.0207,0.3958,0.0393,0.013900138085336609,0.6090871954842543,0.536,0.0147,0.7292,0.0288,0.013242113266558386,0.6316659239453356,0.8462,0.0377,0.625,0.0711,0.027086765493151452,0.73664339473163,0.9918,0.6875,0.2292,0.3438,0.16481125539533056,0.6140881857793623,19,4152,897,29,35,2697,2352,13,30,4283,766,18,11,5044,5,37
0.8191,0.025,0.4792,0.0475,0.01688401265450265,0.650753862150921,0.5336,0.0162,0.8125,0.0318,0.014930472432646297,0.671748118439295,0.8505,0.0446,0.7292,0.0841,0.03510260324700805,0.790410229748465,0.99,0.4118,0.1458,0.2154,0.06809296702789415,0.5719263715587245,23,4152,897,25,39,2681,2368,9,35,4300,749,13,7,5039,10,41
0.813,0.0222,0.4375,0.0423,0.01499892321279739,0.6270486730045554,0.5362,0.0159,0.7917,0.0312,0.014538582765257022,0.6627178649237472,0.8425,0.0402,0.6875,0.076,0.03057689054032644,0.7657147454941572,0.9904,0.4667,0.1458,0.2222,0.07609950297560657,0.5721244305803129,21,4123,926,27,38,2695,2354,10,33,4261,788,15,7,5041,8,41
0.8148,0.0214,0.4167,0.0407,0.014396561409510202,0.6176223014458309,0.5421,0.0161,0.7917,0.0316,0.01469831999265062,0.6656887502475737,0.8454,0.0398,0.6667,0.0751,0.02967309811546544,0.756882551000198,0.9914,0.7,0.1458,0.2413,0.11012728075338434,0.572619578134284,20,4133,916,28,38,2725,2324,10,32,4277,772,16,7,5046,3,41
0.8201,0.0231,0.4375,0.0439,0.015382305017027514,0.6306137353931471,0.5427,0.0165,0.8125,0.0323,0.015186964377730228,0.6763034759358288,0.8483,0.0452,0.75,0.0853,0.036231364970020746,0.799638542285601,0.9912,0.6667,0.125,0.2105,0.09157347459289777,0.5622029114676174,21,4159,890,27,39,2727,2322,9,36,4288,761,12,6,5046,3,42
0.8211,0.0232,0.4375,0.0441,0.015437962143684052,0.6311088829471183,0.5356,0.0159,0.7917,0.0312,0.014522829139741213,0.6624207763913645,0.8503,0.0423,0.6875,0.0797,0.031992203367349474,0.7696759259259259,0.991,0.5833,0.1458,0.2333,0.09311339186449547,0.5724215191126956,21,4164,885,27,38,2692,2357,10,33,4301,748,15,7,5044,5,41
0.8191,0.0166,0.3125,0.0315,0.011659684314562966,0.5682127649039412,0.5456,0.0146,0.7083,0.0286,0.01305635987190961,0.6262007328183798,0.847,0.039,0.6458,0.0736,0.028550450603382543,0.7473571499306795,0.9896,0.381,0.1667,0.2319,0.07133981707260106,0.5820459496930086,15,4160,889,33,34,2747,2302,14,31,4286,763,17,8,5036,13,40
0.8219,0.0243,0.4583,0.0462,0.016255169620859745,0.6418226381461675,0.5401,0.016,0.7917,0.0314,0.01464462529788875,0.6646984551396315,0.8432,0.0404,0.6875,0.0763,0.030712185438478826,0.7661108635373342,0.9898,0.375,0.125,0.1875,0.055115141259564446,0.5615097048920579,22,4167,882,26,38,2715,2334,10,33,4265,784,15,6,5039,10,42
0.8252,0.0237,0.4375,0.045,0.015678589599066248,0.6331885026737968,0.5464,0.0167,0.8125,0.0327,0.015295847032136751,0.678185036640919,0.8491,0.0442,0.7292,0.0833,0.03481453171308474,0.7897170231729055,0.9896,0.381,0.1667,0.2319,0.07133981707260106,0.5820459496930086,21,4185,864,27,39,2746,2303,9,35,4293,756,13,8,5036,13,40
0.8258,0.027,0.5,0.0512,0.018222165661836057,0.6644385026737967,0.5427,0.0157,0.7708,0.0308,0.01425861307187029,0.655668201624084,0.8446,0.0396,0.6667,0.0748,0.029541741696241432,0.7564864329570211,0.9908,0.5333,0.1667,0.254,0.09673664246942645,0.5826401267577739,24,4185,864,24,37,2729,2320,11,32,4273,776,16,8,5042,7,40
0.8171,0.0258,0.5,0.0491,0.017584188629009238,0.6600812041988512,0.5356,0.0159,0.7917,0.0312,0.014522829139741213,0.6624207763913645,0.8489,0.0407,0.6667,0.0767,0.03028074689447118,0.7586650821944939,0.9914,0.7,0.1458,0.2413,0.11012728075338434,0.572619578134284,24,4141,908,24,38,2692,2357,10,32,4295,754,16,7,5046,3,41
0.8166,0.0247,0.4792,0.047,0.016717100364399037,0.6494664785105962,0.536,0.0155,0.7708,0.0304,0.014086544335581892,0.6523011982570807,0.8511,0.0413,0.6667,0.0778,0.030665983152645137,0.7597544068132303,0.991,0.5833,0.1458,0.2333,0.09311339186449547,0.5724215191126956,23,4139,910,25,37,2695,2354,11,32,4306,743,16,7,5044,5,41
0.8179,0.0217,0.4167,0.0413,0.014551398520869053,0.6192067736185384,0.5387,0.0143,0.7083,0.028,0.01290417192836037,0.6227346999405824,0.8458,0.0353,0.5833,0.0666,0.024494825572804472,0.7158100613982967,0.9918,0.8,0.1667,0.2759,0.1411810869138709,0.5831352743117449,20,4149,900,28,34,2712,2337,14,28,4283,766,20,8,5047,2,40
0.8215,0.0243,0.4583,0.0462,0.01623054681778356,0.641624579124579,0.5399,0.0152,0.75,0.0298,0.013751540088513318,0.6439641513170925,0.8446,0.0385,0.6458,0.0727,0.02817503886147206,0.7461687958011488,0.9908,0.5294,0.1875,0.2769,0.10691626562337708,0.5929577639136463,22,4165,884,26,36,2716,2333,12,31,4274,775,17,9,5041,8,39
0.8164,0.0236,0.4583,0.0449,0.015920067009037548,0.6390498118439295,0.546,0.0162,0.7917,0.0318,0.01480708499348338,0.6676693404634582,0.8489,0.0384,0.625,0.0724,0.027508471208428607,0.7380298078827491,0.9896,0.3684,0.1458,0.2089,0.06177201759548961,0.571728312537136,22,4139,910,26,38,2745,2304,10,30,4297,752,18,7,5037,12,41
0.817,0.0216,0.4167,0.0411,0.01450243651538531,0.6187116260645674,0.5333,0.0158,0.7917,0.031,0.014460207332954639,0.661232422261834,0.8456,0.0399,0.6667,0.0753,0.029706141697885432,0.7569815805109922,0.9894,0.2857,0.0833,0.129,0.03244205274811514,0.5406763715587244,20,4144,905,28,38,2680,2369,10,32,4278,771,16,4,5039,10,44
0.825,0.0194,0.3542,0.0368,0.01293945017905481,0.5918189245395128,0.5411,0.0144,0.7083,0.0282,0.012955841914838565,0.623923054070113,0.8513,0.0378,0.6042,0.0711,0.026541268020199786,0.728900524856407,0.99,0.4286,0.1875,0.2609,0.08800870259816698,0.5925616458704694,17,4188,861,31,34,2724,2325,14,29,4310,739,19,9,5037,12,39
0.8132,0.0262,0.5208,0.0499,0.018161130565971927,0.6684182511388395,0.5274,0.0156,0.7917,0.0306,0.014306350924200184,0.6582615369380075,0.844,0.0395,0.6667,0.0746,0.029444074716226537,0.7561893444246385,0.99,0.3636,0.0833,0.1355,0.038935559241621634,0.5409734600911071,25,4120,929,23,38,2650,2399,10,32,4270,779,16,4,5042,7,44
0.8191,0.026,0.5,0.0494,0.017723836530101282,0.6610714993067934,0.5346,0.0146,0.7292,0.0286,0.013210851297690306,0.6309727173697761,0.8474,0.0403,0.6667,0.076,0.03000727943389429,0.7578728461081402,0.9904,0.4667,0.1458,0.2222,0.07609950297560657,0.5721244305803129,24,4151,898,24,35,2690,2359,13,32,4287,762,16,7,5041,8,41
0.8173,0.0288,0.5625,0.0548,0.020328715240241137,0.6911331451772628,0.5397,0.0168,0.8333,0.0329,0.01558693226923339,0.6851356704297882,0.8442,0.0384,0.6458,0.0725,0.02811355434763606,0.7459707367795604,0.9902,0.4444,0.1667,0.2425,0.08192182765461165,0.5823430382253911,27,4139,910,21,40,2711,2338,8,31,4272,777,17,8,5039,10,40
0.8244,0.0247,0.4583,0.0469,0.01641791225533296,0.6431100217864923,0.5331,0.0158,0.7917,0.031,0.014455017021933948,0.6611333927510399,0.8423,0.039,0.6667,0.0737,0.029155361594816655,0.7552980788274904,0.9908,0.5556,0.1042,0.1755,0.06630670546944827,0.5516872152901565,22,4180,869,26,38,2679,2370,10,32,4261,788,16,5,5045,4,43
0.8213,0.0243,0.4583,0.0462,0.016218276137529502,0.6415255496137849,0.5325,0.015,0.75,0.0294,0.013571608998963931,0.6402010299069123,0.8401,0.0374,0.6458,0.0707,0.027485878303493652,0.7438911170528818,0.991,0.5625,0.1875,0.2812,0.11312030974102413,0.5930567934244405,22,4164,885,26,36,2678,2371,12,31,4251,798,17,9,5042,7,39
0.8117,0.025,0.5,0.0476,0.017208652148322543,0.6573083778966132,0.5386,0.0168,0.8333,0.0329,0.01555165362438492,0.6845414933650228,0.8407,0.0375,0.6458,0.0709,0.027573592285449214,0.7441882055852646,0.9894,0.35,0.1458,0.2058,0.059085614086717676,0.5716292830263418,24,4113,936,24,40,2705,2344,8,31,4254,795,17,7,5036,13,41
0.8317,0.0291,0.5208,0.0551,0.019652962184778095,0.6777270251534958,0.5491,0.0159,0.7708,0.0312,0.01443043573436097,0.6589361754802932,0.856,0.0414,0.6458,0.0778,0.030101115236077846,0.7519125074272133,0.9898,0.3571,0.1042,0.1613,0.04563871605145884,0.5511920677361853,25,4214,835,23,37,2762,2287,11,31,4332,717,17,5,5040,9,43
0.8221,0.0244,0.4583,0.0463,0.016267521924064075,0.6419216676569618,0.5446,0.0149,0.7292,0.0292,0.013442894362387187,0.6360232224202812,0.8505,0.0376,0.6042,0.0708,0.02642306291621303,0.7285044068132303,0.9886,0.2222,0.0833,0.1212,0.027151047457109844,0.5402802535155476,22,4168,881,26,35,2741,2308,13,29,4306,743,19,4,5035,14,44
0.8219,0.0222,0.4167,0.0422,0.01475268676563556,0.6211873638344227,0.544,0.0153,0.75,0.03,0.013853474285404883,0.646043771043771,0.8529,0.0382,0.6042,0.0719,0.026781411020930783,0.7296927609427608,0.9902,0.4444,0.1667,0.2425,0.08192182765461165,0.5823430382253911,20,4169,880,28,36,2737,2312,12,29,4318,731,19,8,5039,10,40
0.8156,0.0215,0.4167,0.0409,0.01443477228463095,0.6180184194890078,0.5293,0.0157,0.7917,0.0308,0.014357213769396169,0.6592518320459497,0.8464,0.0423,0.7083,0.0798,0.03273841155310513,0.7780129728659141,0.9902,0.4,0.0833,0.1379,0.041965862271924656,0.5410724896019015,20,4137,912,28,38,2660,2389,10,34,4280,769,14,4,5043,6,44
0.8195,0.0261,0.5,0.0496,0.01775213040919211,0.6612695583283819,0.5417,0.0169,0.8333,0.0331,0.01564612729268409,0.6861259655377303,0.8495,0.0409,0.6667,0.0771,0.03038473787325377,0.7589621707268766,0.9898,0.375,0.125,0.1875,0.055115141259564446,0.5615097048920579,24,4153,896,24,40,2721,2328,8,32,4298,751,16,6,5039,10,42
0.813,0.0181,0.3542,0.0344,0.012493972106208772,0.5857781243810656,0.5405,0.016,0.7917,0.0314,0.01465532798725816,0.66489651416122,0.8434,0.037,0.625,0.0699,0.026679637259390054,0.735256981580511,0.9902,0.4167,0.1042,0.1667,0.05183911287685567,0.5513901267577739,17,4127,922,31,38,2717,2332,10,30,4269,780,18,5,5042,7,43
0.8213,0.0221,0.4167,0.042,0.014721925106966923,0.62089027530204,0.5393,0.0139,0.6875,0.0272,0.012531876316285698,0.6127141513170925,0.8495,0.0361,0.5833,0.068,0.02499914560747309,0.7176916221033869,0.9904,0.4667,0.1458,0.2222,0.07609950297560657,0.5721244305803129,20,4166,883,28,33,2716,2333,15,28,4302,747,20,7,5041,8,41
0.8177,0.0269,0.5208,0.0512,0.018498315809704197,0.6706959298871064,0.5364,0.0159,0.7917,0.0312,0.01454384275872006,0.6628168944345414,0.8417,0.04,0.6875,0.0756,0.030442907592701587,0.7653186274509804,0.9925,0.8571,0.25,0.3871,0.22134869250819808,0.6248019409784116,25,4143,906,23,38,2696,2353,10,33,4257,792,15,12,5047,2,36
0.8199,0.0272,0.5208,0.0517,0.01866553801895403,0.6717852545058427,0.5352,0.0171,0.8542,0.0335,0.015947153519679107,0.6931756288373935,0.8427,0.0436,0.75,0.0824,0.035041977405880394,0.7967666864725688,0.99,0.4,0.125,0.1905,0.05824014125956445,0.5616087344028521,25,4154,895,23,41,2687,2362,7,36,4259,790,12,6,5040,9,42
0.8199,0.0251,0.4792,0.0477,0.01693632342597281,0.6511499801940978,0.5384,0.016,0.7917,0.0314,0.014596685700188291,0.6638071895424836,0.845,0.0386,0.6458,0.0728,0.028236829268411718,0.7463668548227371,0.991,0.5714,0.1667,0.2581,0.10308584881863281,0.5827391562685681,23,4156,893,25,38,2706,2343,10,31,4276,773,17,8,5043,6,40
0.823,0.0245,0.4583,0.0465,0.016329696100549122,0.6424168152109329,0.527,0.016,0.8125,0.0314,0.014747104653941315,0.6683811150722915,0.8452,0.0386,0.6458,0.0728,0.028267839896053918,0.7464658843335314,0.9902,0.4286,0.125,0.1936,0.06181156983099302,0.5617077639136462,22,4173,876,26,39,2647,2402,9,31,4277,772,17,6,5041,8,42
